id,name,lat,lng,own,date
4390,侩碍悼009,35.254159,126.917936,堡林堡开矫 合备没,2020-06-30
4391,侩碍悼010,35.253941,126.917709,堡林堡开矫 合备没,2020-06-30
4392,侩碍悼011,35.253723,126.9178912,堡林堡开矫 合备没,2020-06-30
4393,侩碍悼012,35.253396,126.917211,堡林堡开矫 合备没,2020-06-30
4394,侩碍悼013,35.253259,126.917047,堡林堡开矫 合备没,2020-06-30
4395,侩碍悼014,35.252438,126.916948,堡林堡开矫 合备没,2020-06-30
4396,侩碍悼015,35.2519216,126.9170358,堡林堡开矫 合备没,2020-06-30
4397,侩碍悼016,35.250961,126.916968,堡林堡开矫 合备没,2020-06-30
4398,侩碍悼017,35.250446,126.916975,堡林堡开矫 合备没,2020-06-30
4399,侩碍悼029,35.2526345,126.917893,堡林堡开矫 合备没,2020-06-30
4400,侩碍悼030,35.252664,126.918044,堡林堡开矫 合备没,2020-06-30
4401,侩碍悼031,35.252339,126.9180531,堡林堡开矫 合备没,2020-06-30
4402,侩碍悼032,35.252215,126.918281,堡林堡开矫 合备没,2020-06-30
4403,侩碍悼033,35.2522359,126.9188599,堡林堡开矫 合备没,2020-06-30
4404,侩碍悼034,35.251939,126.918625,堡林堡开矫 合备没,2020-06-30
4405,侩碍悼035,35.2518883,126.918957,堡林堡开矫 合备没,2020-06-30
4406,侩碍悼036,35.250901,126.903486,堡林堡开矫 合备没,2020-06-30
4407,侩碍悼037,35.251747,126.904233,堡林堡开矫 合备没,2020-06-30
4408,侩碍悼038,35.251298,126.904503,堡林堡开矫 合备没,2020-06-30
4409,侩碍悼039,35.251305,126.904195,堡林堡开矫 合备没,2020-06-30
4410,侩碍悼040,35.250943,126.904112,堡林堡开矫 合备没,2020-06-30
4411,侩碍悼041,35.250656,126.904215,堡林堡开矫 合备没,2020-06-30
4412,侩碍悼042,35.250478,126.904459,堡林堡开矫 合备没,2020-06-30
4413,侩碍悼043,35.251019,126.9047985,堡林堡开矫 合备没,2020-06-30
4414,侩碍悼044,35.2512081,126.904889,堡林堡开矫 合备没,2020-06-30
4415,侩碍悼045,35.2509629,126.904674,堡林堡开矫 合备没,2020-06-30
4416,侩碍悼046,35.250219,126.904814,堡林堡开矫 合备没,2020-06-30
4417,侩碍悼047,35.253208,126.917367,堡林堡开矫 合备没,2020-06-30
4418,侩碍悼048,35.2504503,126.905249,堡林堡开矫 合备没,2020-06-30
4419,侩碍悼049,35.250674,126.905291,堡林堡开矫 合备没,2020-06-30
4420,侩碍悼050,35.2509068,126.905311,堡林堡开矫 合备没,2020-06-30
4421,侩碍悼051,35.250397,126.904471,堡林堡开矫 合备没,2020-06-30
4422,侩碍悼052,35.250188,126.904298,堡林堡开矫 合备没,2020-06-30
4423,侩碍悼053,35.2497024,126.904126,堡林堡开矫 合备没,2020-06-30
4424,侩碍悼054,35.249747,126.904359,堡林堡开矫 合备没,2020-06-30
4425,侩碍悼055,35.250239,126.903967,堡林堡开矫 合备没,2020-06-30
4426,侩碍悼056,35.250494,126.903327,堡林堡开矫 合备没,2020-06-30
4427,侩碍悼057,35.250684,126.903412,堡林堡开矫 合备没,2020-06-30
4428,侩碍悼058,35.250186,126.903089,堡林堡开矫 合备没,2020-06-30
4429,侩碍悼059,35.249761,126.902853,堡林堡开矫 合备没,2020-06-30
4430,侩碍悼060,35.249352,126.902628,堡林堡开矫 合备没,2020-06-30
4431,侩碍悼061,35.248891,126.902315,堡林堡开矫 合备没,2020-06-30
4432,侩碍悼062,35.248309,126.901928,堡林堡开矫 合备没,2020-06-30
4433,侩碍悼063,35.247866,126.901681,堡林堡开矫 合备没,2020-06-30
4434,侩碍悼064,35.247276,126.901293,堡林堡开矫 合备没,2020-06-30
4435,侩碍悼065,35.246661,126.900917,堡林堡开矫 合备没,2020-06-30
4436,侩碍悼066,35.246189,126.900693,堡林堡开矫 合备没,2020-06-30
4437,侩碍悼067,35.246303,126.900351,堡林堡开矫 合备没,2020-06-30
4438,侩碍悼068,35.246595,126.899742,堡林堡开矫 合备没,2020-06-30
4439,侩碍悼069,35.246966,126.898858,堡林堡开矫 合备没,2020-06-30
4440,侩碍悼070,35.247381,126.897897,堡林堡开矫 合备没,2020-06-30
4441,侩碍悼071,35.247911,126.896791,堡林堡开矫 合备没,2020-06-30
4442,侩碍悼072,35.248132,126.896304,堡林堡开矫 合备没,2020-06-30
4443,侩碍悼073,35.248748,126.895615,堡林堡开矫 合备没,2020-06-30
4444,侩碍悼074,35.248944,126.895337,堡林堡开矫 合备没,2020-06-30
4445,侩碍悼075,35.248984,126.895776,堡林堡开矫 合备没,2020-06-30
4446,侩碍悼076,35.2480138,126.895997,堡林堡开矫 合备没,2020-06-30
4447,侩碍悼077,35.248019,126.895723,堡林堡开矫 合备没,2020-06-30
4448,侩碍悼078,35.247766,126.8956038,堡林堡开矫 合备没,2020-06-30
4449,侩碍悼079,35.247555,126.895257,堡林堡开矫 合备没,2020-06-30
4450,侩碍悼080,35.247707,126.895134,堡林堡开矫 合备没,2020-06-30
4451,侩碍悼081,35.2482804,126.896604,堡林堡开矫 合备没,2020-06-30
4452,侩碍悼082,35.2510821,126.9057199,堡林堡开矫 合备没,2020-06-30
4453,侩碍悼083,35.2516106,126.9170457,堡林堡开矫 合备没,2020-06-30
4454,侩碍悼084,35.2542506,126.9170158,堡林堡开矫 合备没,2020-06-30
4455,侩碍悼091,35.251375,126.905018,堡林堡开矫 合备没,2020-06-30
4456,侩滴悼,35.220551,126.875366,堡林堡开矫 合备没,2020-06-30
4457,侩滴悼001,35.221516,126.875397,堡林堡开矫 合备没,2020-06-30
4458,侩滴悼002,35.221863,126.875305,堡林堡开矫 合备没,2020-06-30
4459,侩滴悼003,35.2218883,126.8749756,堡林堡开矫 合备没,2020-06-30
4460,侩滴悼004,35.221512,126.875031,堡林堡开矫 合备没,2020-06-30
4461,侩滴悼005,35.222164,126.875153,堡林堡开矫 合备没,2020-06-30
4462,侩滴悼006,35.221989,126.874512,堡林堡开矫 合备没,2020-06-30
4463,侩滴悼007,35.222324,126.875511,堡林堡开矫 合备没,2020-06-30
4464,侩滴悼008,35.222882,126.874024,堡林堡开矫 合备没,2020-06-30
4465,侩滴悼009,35.222843,126.873405,堡林堡开矫 合备没,2020-06-30
4466,侩滴悼010,35.223302,126.8732099,堡林堡开矫 合备没,2020-06-30
4467,侩滴悼011,35.223481,126.872758,堡林堡开矫 合备没,2020-06-30
4468,侩滴悼012,35.2236448,126.8723667,堡林堡开矫 合备没,2020-06-30
4469,侩滴悼013,35.2238805,126.8717385,堡林堡开矫 合备没,2020-06-30
4470,侩滴悼014,35.2229061,126.8742481,堡林堡开矫 合备没,2020-06-30
4471,侩滴悼015,35.2227831,126.874516,堡林堡开矫 合备没,2020-06-30
4472,侩滴悼016,35.2226094,126.8749206,堡林堡开矫 合备没,2020-06-30
4473,侩滴悼017,35.222256,126.874756,堡林堡开矫 合备没,2020-06-30
4474,侩滴悼018,35.2225473,126.8751277,堡林堡开矫 合备没,2020-06-30
4475,侩滴悼019,35.2223895,126.8751179,堡林堡开矫 合备没,2020-06-30
4476,侩滴悼020,35.222309,126.874397,堡林堡开矫 合备没,2020-06-30
4477,侩滴悼021,35.2224218,126.8756198,堡林堡开矫 合备没,2020-06-30
4478,侩滴悼022,35.222214,126.875717,堡林堡开矫 合备没,2020-06-30
4479,侩滴悼023,35.221764,126.876091,堡林堡开矫 合备没,2020-06-30
4480,侩滴悼024,35.221428,126.876091,堡林堡开矫 合备没,2020-06-30
4481,侩滴悼025,35.2223161,126.875747,堡林堡开矫 合备没,2020-06-30
4482,侩滴悼026,35.2221675,126.8761382,堡林堡开矫 合备没,2020-06-30
4483,侩滴悼027,35.2220268,126.8764832,堡林堡开矫 合备没,2020-06-30
4484,侩滴悼028,35.2218445,126.8769681,堡林堡开矫 合备没,2020-06-30
4485,侩滴悼029,35.2216932,126.8773615,堡林堡开矫 合备没,2020-06-30
4486,侩滴悼030,35.2215731,126.8776866,堡林堡开矫 合备没,2020-06-30
4487,侩滴悼031,35.2214397,126.8780338,堡林堡开矫 合备没,2020-06-30
4488,侩滴悼032,35.2212391,126.8784913,堡林堡开矫 合备没,2020-06-30
4489,侩滴悼033,35.221088,126.8789078,堡林堡开矫 合备没,2020-06-30
4490,侩滴悼034,35.2209393,126.879277,堡林堡开矫 合备没,2020-06-30
4491,侩滴悼035,35.2207715,126.8796047,堡林堡开矫 合备没,2020-06-30
4492,侩滴悼046,35.2195839,126.8748669,堡林堡开矫 合备没,2020-06-30
4493,侩滴悼047,35.220409,126.875626,堡林堡开矫 合备没,2020-06-30
4494,侩滴悼048,35.220413,126.875145,堡林堡开矫 合备没,2020-06-30
4495,侩滴悼049,35.220413,126.8745553,堡林堡开矫 合备没,2020-06-30
4496,侩滴悼050,35.220612,126.874756,堡林堡开矫 合备没,2020-06-30
4497,侩滴悼051,35.220425,126.874138,堡林堡开矫 合备没,2020-06-30
4498,侩滴悼057,35.220421,126.8739579,堡林堡开矫 合备没,2020-06-30
4499,侩滴悼058,35.221085,126.875397,堡林堡开矫 合备没,2020-06-30
4500,侩滴悼059,35.220917,126.875267,堡林堡开矫 合备没,2020-06-30
4501,侩滴悼060,35.2209304,126.8749148,堡林堡开矫 合备没,2020-06-30
4502,侩滴悼061,35.220932,126.874619,堡林堡开矫 合备没,2020-06-30
4503,侩滴悼063,35.220494,126.873882,堡林堡开矫 合备没,2020-06-30
4504,侩滴悼064,35.220761,126.873878,堡林堡开矫 合备没,2020-06-30
4505,侩滴悼065,35.2209498,126.8739609,堡林堡开矫 合备没,2020-06-30
4506,侩滴悼066,35.221207,126.875046,堡林堡开矫 合备没,2020-06-30
4507,侩滴悼067,35.220936,126.874359,堡林堡开矫 合备没,2020-06-30
4508,侩滴悼068,35.221626,126.874161,堡林堡开矫 合备没,2020-06-30
4509,侩滴悼069,35.221358,126.8744303,堡林堡开矫 合备没,2020-06-30
4510,侩滴悼070,35.220921,126.875854,堡林堡开矫 合备没,2020-06-30
4511,侩滴悼071,35.2211721,126.8790176,堡林堡开矫 合备没,2020-06-30
4512,侩滴悼072,35.221256,126.875687,堡林堡开矫 合备没,2020-06-30
4513,侩滴悼073,35.2214028,126.8752518,堡林堡开矫 合备没,2020-06-30
4514,侩滴悼074,35.221081,126.874786,堡林堡开矫 合备没,2020-06-30
4515,侩滴悼075,35.221512,126.874718,堡林堡开矫 合备没,2020-06-30
4516,侩滴悼076,35.221631,126.874466,堡林堡开矫 合备没,2020-06-30
4517,侩滴悼077,35.2129723,126.8759503,堡林堡开矫 合备没,2020-06-30
4518,侩滴悼078,35.213364,126.876433,堡林堡开矫 合备没,2020-06-30
4519,侩滴悼079,35.212981,126.875977,堡林堡开矫 合备没,2020-06-30
4520,侩滴悼080,35.2127477,126.876068,堡林堡开矫 合备没,2020-06-30
4521,侩滴悼081,35.212992,126.8764597,堡林堡开矫 合备没,2020-06-30
4522,侩滴悼082,35.213202,126.876458,堡林堡开矫 合备没,2020-06-30
4523,侩滴悼083,35.2133108,126.876621,堡林堡开矫 合备没,2020-06-30
4524,侩滴悼084,35.213023,126.8764597,堡林堡开矫 合备没,2020-06-30
4525,侩滴悼085,35.213152,126.876876,堡林堡开矫 合备没,2020-06-30
4526,侩滴悼086,35.213245,126.877248,堡林堡开矫 合备没,2020-06-30
4527,侩滴悼087,35.2134582,126.877136,堡林堡开矫 合备没,2020-06-30
4528,侩滴悼088,35.213605,126.877155,堡林堡开矫 合备没,2020-06-30
4529,侩滴悼089,35.213625,126.877385,堡林堡开矫 合备没,2020-06-30
4530,侩滴悼090,35.213538,126.876804,堡林堡开矫 合备没,2020-06-30
4531,侩滴悼091,35.213464,126.876542,堡林堡开矫 合备没,2020-06-30
4532,侩滴悼092,35.213608,126.876496,堡林堡开矫 合备没,2020-06-30
4533,侩滴悼093,35.213839,126.877086,堡林堡开矫 合备没,2020-06-30
4534,侩滴悼094,35.213898,126.876745,堡林堡开矫 合备没,2020-06-30
4535,侩滴悼095,35.214077,126.876588,堡林堡开矫 合备没,2020-06-30
4536,侩滴悼096,35.214126,126.875962,堡林堡开矫 合备没,2020-06-30
4537,侩滴悼097,35.214055,126.877138,堡林堡开矫 合备没,2020-06-30
4538,侩滴悼098,35.2146887,126.877353,堡林堡开矫 合备没,2020-06-30
4539,侩滴悼099,35.214835,126.877654,堡林堡开矫 合备没,2020-06-30
4540,侩滴悼100,35.215064,126.877025,堡林堡开矫 合备没,2020-06-30
4541,侩滴悼101,35.215152,126.876793,堡林堡开矫 合备没,2020-06-30
4542,侩滴悼102,35.215423,126.8767989,堡林堡开矫 合备没,2020-06-30
4543,侩滴悼103,35.215418,126.877262,堡林堡开矫 合备没,2020-06-30
4544,侩滴悼104,35.215835,126.877575,堡林堡开矫 合备没,2020-06-30
4545,侩滴悼105,35.215121,126.877398,堡林堡开矫 合备没,2020-06-30
4546,侩滴悼106,35.215053,126.877827,堡林堡开矫 合备没,2020-06-30
4547,侩滴悼107,35.215235,126.877934,堡林堡开矫 合备没,2020-06-30
4548,侩滴悼108,35.215497,126.878008,堡林堡开矫 合备没,2020-06-30
4549,侩滴悼109,35.215715,126.878257,堡林堡开矫 合备没,2020-06-30
4550,侩滴悼110,35.216131,126.878394,堡林堡开矫 合备没,2020-06-30
4551,侩滴悼111,35.212836,126.873904,堡林堡开矫 合备没,2020-06-30
4552,侩滴悼112,35.212958,126.873528,堡林堡开矫 合备没,2020-06-30
4553,侩滴悼113,35.2130605,126.8731975,堡林堡开矫 合备没,2020-06-30
4554,侩滴悼114,35.2131269,126.8729552,堡林堡开矫 合备没,2020-06-30
4555,侩滴悼115,35.2131978,126.8727075,堡林堡开矫 合备没,2020-06-30
4556,侩滴悼116,35.213264,126.8724488,堡林堡开矫 合备没,2020-06-30
4557,侩滴悼117,35.2133349,126.872212,堡林堡开矫 合备没,2020-06-30
4558,侩滴悼118,35.2135732,126.8719148,堡林堡开矫 合备没,2020-06-30
4559,侩滴悼119,35.213463,126.871621,堡林堡开矫 合备没,2020-06-30
4560,侩滴悼120,35.213685,126.872157,堡林堡开矫 合备没,2020-06-30
4561,侩滴悼121,35.214237,126.872391,堡林堡开矫 合备没,2020-06-30
4562,侩滴悼122,35.2144749,126.8733534,堡林堡开矫 合备没,2020-06-30
4563,侩滴悼124,35.2143298,126.873236,堡林堡开矫 合备没,2020-06-30
4564,侩滴悼125,35.214688,126.873483,堡林堡开矫 合备没,2020-06-30
4565,侩滴悼126(胶付飘),35.214636,126.873703,堡林堡开矫 合备没,2020-06-30
4566,侩滴悼127,35.215236,126.873255,堡林堡开矫 合备没,2020-06-30
4567,侩滴悼128,35.215451,126.873066,堡林堡开矫 合备没,2020-06-30
4568,侩滴悼129,35.2150587,126.8728503,堡林堡开矫 合备没,2020-06-30
4569,侩滴悼130,35.215648,126.872986,堡林堡开矫 合备没,2020-06-30
4570,侩滴悼131,35.215926,126.872796,堡林堡开矫 合备没,2020-06-30
4571,侩滴悼132,35.215551,126.872186,堡林堡开矫 合备没,2020-06-30
4572,侩滴悼133,35.2151521,126.872255,堡林堡开矫 合备没,2020-06-30
4573,侩滴悼134,35.215721,126.872106,堡林堡开矫 合备没,2020-06-30
4574,侩滴悼135,35.215956,126.872136,堡林堡开矫 合备没,2020-06-30
4575,侩滴悼136,35.216227,126.872209,堡林堡开矫 合备没,2020-06-30
4576,侩滴悼137,35.216641,126.872149,堡林堡开矫 合备没,2020-06-30
4577,侩滴悼138,35.216996,126.871584,堡林堡开矫 合备没,2020-06-30
4578,侩滴悼139,35.217054,126.871978,堡林堡开矫 合备没,2020-06-30
4579,侩滴悼140,35.217459,126.871863,堡林堡开矫 合备没,2020-06-30
4580,侩滴悼141,35.218012,126.871229,堡林堡开矫 合备没,2020-06-30
4581,侩滴悼142,35.218166,126.870337,堡林堡开矫 合备没,2020-06-30
4582,侩滴悼143,35.219598,126.871262,堡林堡开矫 合备没,2020-06-30
4583,侩滴悼144,35.218667,126.870945,堡林堡开矫 合备没,2020-06-30
4584,侩滴悼145,35.218883,126.871854,堡林堡开矫 合备没,2020-06-30
4585,侩滴悼146,35.218129,126.872249,堡林堡开矫 合备没,2020-06-30
4586,侩滴悼147,35.217699,126.872464,堡林堡开矫 合备没,2020-06-30
4587,侩滴悼148,35.217642,126.873211,堡林堡开矫 合备没,2020-06-30
4588,侩滴悼149,35.218014,126.8733832,堡林堡开矫 合备没,2020-06-30
4589,侩滴悼150,35.218295,126.873543,堡林堡开矫 合备没,2020-06-30
4590,侩滴悼151,35.2174396,126.873257,堡林堡开矫 合备没,2020-06-30
4591,侩滴悼152,35.213287,126.875896,堡林堡开矫 合备没,2020-06-30
4592,侩滴悼153,35.2130332,126.875975,堡林堡开矫 合备没,2020-06-30
4593,侩滴悼154,35.217484,126.873587,堡林堡开矫 合备没,2020-06-30
4594,侩滴悼155,35.217507,126.872214,堡林堡开矫 合备没,2020-06-30
4595,侩滴悼156,35.217141,126.872636,堡林堡开矫 合备没,2020-06-30
4596,侩滴悼157,35.216745,126.8727224,堡林堡开矫 合备没,2020-06-30
4597,侩滴悼158,35.216221,126.8724692,堡林堡开矫 合备没,2020-06-30
4598,侩滴悼159,35.2161055,126.8729504,堡林堡开矫 合备没,2020-06-30
4599,侩滴悼160,35.216209,126.873132,堡林堡开矫 合备没,2020-06-30
4600,侩滴悼161,35.214538,126.873814,堡林堡开矫 合备没,2020-06-30
4601,侩滴悼162,35.214099,126.874062,堡林堡开矫 合备没,2020-06-30
4602,侩滴悼163,35.213381,126.874401,堡林堡开矫 合备没,2020-06-30
4603,侩滴悼164,35.213084,126.874427,堡林堡开矫 合备没,2020-06-30
4604,侩滴悼165,35.213483,126.878617,堡林堡开矫 合备没,2020-06-30
4605,侩滴悼166,35.213954,126.878864,堡林堡开矫 合备没,2020-06-30
4606,侩滴悼167,35.221699,126.874802,堡林堡开矫 合备没,2020-06-30
4607,侩滴悼168,35.2149395,126.8773582,堡林堡开矫 合备没,2020-06-30
4608,侩滴悼169,35.2200769,126.8708305,堡林堡开矫 合备没,2020-06-30
4609,侩滴悼170,35.2209639,126.8766968,堡林堡开矫 合备没,2020-06-30
4610,侩滴悼171,35.2148258,126.8728103,堡林堡开矫 合备没,2020-06-30
4611,侩滴悼172,35.2143402,126.8774177,堡林堡开矫 合备没,2020-06-30
4612,侩滴悼173,35.2142694,126.8776819,堡林堡开矫 合备没,2020-06-30
4613,侩滴悼174,35.2142075,126.8779274,堡林堡开矫 合备没,2020-06-30
4614,侩滴悼175,35.214141,126.8781499,堡林堡开矫 合备没,2020-06-30
4615,侩豪悼001,35.175244,126.9140615,堡林堡开矫 合备没,2020-06-30
4616,侩豪悼002,35.1752302,126.913767,堡林堡开矫 合备没,2020-06-30
4617,侩豪悼003,35.174998,126.913694,堡林堡开矫 合备没,2020-06-30
4618,侩豪悼004,35.175248,126.913449,堡林堡开矫 合备没,2020-06-30
4619,侩豪悼005,35.175048,126.913199,堡林堡开矫 合备没,2020-06-30
4620,侩豪悼006,35.174911,126.913014,堡林堡开矫 合备没,2020-06-30
4621,侩豪悼007,35.175461,126.913106,堡林堡开矫 合备没,2020-06-30
4622,侩豪悼008,35.175428,126.913391,堡林堡开矫 合备没,2020-06-30
4623,侩豪悼009,35.1755887,126.9137156,堡林堡开矫 合备没,2020-06-30
4624,侩豪悼010,35.175679,126.914288,堡林堡开矫 合备没,2020-06-30
4625,侩豪悼011,35.176079,126.915677,堡林堡开矫 合备没,2020-06-30
4626,侩豪悼012,35.176104,126.915403,堡林堡开矫 合备没,2020-06-30
4627,侩豪悼013,35.1761684,126.915128,堡林堡开矫 合备没,2020-06-30
4628,侩豪悼014,35.176108,126.914897,堡林堡开矫 合备没,2020-06-30
4629,侩豪悼015,35.176077,126.914448,堡林堡开矫 合备没,2020-06-30
4630,侩豪悼016,35.176321,126.914434,堡林堡开矫 合备没,2020-06-30
4631,侩豪悼017,35.176002,126.914097,堡林堡开矫 合备没,2020-06-30
4632,侩豪悼018,35.175972,126.913758,堡林堡开矫 合备没,2020-06-30
4633,侩豪悼019,35.175951,126.913396,堡林堡开矫 合备没,2020-06-30
4634,侩豪悼020,35.1758745,126.913165,堡林堡开矫 合备没,2020-06-30
4635,侩豪悼021,35.1762185,126.913096,堡林堡开矫 合备没,2020-06-30
4636,侩豪悼022,35.176333,126.913313,堡林堡开矫 合备没,2020-06-30
4637,侩豪悼023,35.176421,126.913598,堡林堡开矫 合备没,2020-06-30
4638,侩豪悼024,35.176538,126.913585,堡林堡开矫 合备没,2020-06-30
4639,侩豪悼026,35.1767014,126.914518,堡林堡开矫 合备没,2020-06-30
4640,侩豪悼027,35.176486,126.914739,堡林堡开矫 合备没,2020-06-30
4641,侩豪悼028,35.176496,126.914936,堡林堡开矫 合备没,2020-06-30
4642,侩豪悼029,35.176528,126.915507,堡林堡开矫 合备没,2020-06-30
4643,侩豪悼030,35.1770872,126.9155608,堡林堡开矫 合备没,2020-06-30
4644,侩豪悼031,35.1770708,126.9153248,堡林堡开矫 合备没,2020-06-30
4645,侩豪悼032,35.1770533,126.9150559,堡林堡开矫 合备没,2020-06-30
4646,侩豪悼034,35.1770381,126.9147156,堡林堡开矫 合备没,2020-06-30
4647,侩豪悼035,35.1769452,126.9145207,堡林堡开矫 合备没,2020-06-30
4648,侩豪悼036,35.1770136,126.9143061,堡林堡开矫 合备没,2020-06-30
4649,侩豪悼037,35.1769989,126.9140679,堡林堡开矫 合备没,2020-06-30
4650,侩豪悼038,35.1769721,126.9135651,堡林堡开矫 合备没,2020-06-30
4651,侩豪悼039,35.176823,126.913153,堡林堡开矫 合备没,2020-06-30
4652,侩豪悼040,35.1767529,126.9126222,堡林堡开矫 合备没,2020-06-30
4653,侩豪悼041,35.176602,126.9127893,堡林堡开矫 合备没,2020-06-30
4654,侩豪悼042,35.177289,126.912906,堡林堡开矫 合备没,2020-06-30
4655,侩豪悼043,35.177136,126.9128853,堡林堡开矫 合备没,2020-06-30
4656,侩豪悼044,35.177533,126.912891,堡林堡开矫 合备没,2020-06-30
4657,侩豪悼045,35.177814,126.913085,堡林堡开矫 合备没,2020-06-30
4658,侩豪悼046,35.177709,126.912483,堡林堡开矫 合备没,2020-06-30
4659,侩豪悼047,35.177829,126.912734,堡林堡开矫 合备没,2020-06-30
4660,侩豪悼048,35.177964,126.9129523,堡林堡开矫 合备没,2020-06-30
4661,侩豪悼049,35.178062,126.912632,堡林堡开矫 合备没,2020-06-30
4662,侩豪悼050,35.178269,126.912596,堡林堡开矫 合备没,2020-06-30
4663,侩豪悼051,35.178334,126.912793,堡林堡开矫 合备没,2020-06-30
4664,侩豪悼052,35.177309,126.913081,堡林堡开矫 合备没,2020-06-30
4665,侩豪悼053,35.1774228,126.9135289,堡林堡开矫 合备没,2020-06-30
4666,侩豪悼054,35.177619,126.913428,堡林堡开矫 合备没,2020-06-30
4667,侩豪悼055,35.177443,126.9139292,堡林堡开矫 合备没,2020-06-30
4668,侩豪悼056,35.177615,126.914032,堡林堡开矫 合备没,2020-06-30
4669,侩豪悼057,35.177349,126.914475,堡林堡开矫 合备没,2020-06-30
4670,侩豪悼058,35.177488,126.914901,堡林堡开矫 合备没,2020-06-30
4671,侩豪悼059,35.177667,126.914833,堡林堡开矫 合备没,2020-06-30
4672,侩豪悼060,35.177509,126.915263,堡林堡开矫 合备没,2020-06-30
4673,侩豪悼061,35.1779885,126.9154687,堡林堡开矫 合备没,2020-06-30
4674,侩豪悼062,35.1779783,126.9152217,堡林堡开矫 合备没,2020-06-30
4675,侩豪悼063,35.1779592,126.9149967,堡林堡开矫 合备没,2020-06-30
4676,侩豪悼064,35.1779585,126.9148594,堡林堡开矫 合备没,2020-06-30
4677,侩豪悼065,35.1779302,126.9145906,堡林堡开矫 合备没,2020-06-30
4678,侩豪悼066,35.177781,126.914425,堡林堡开矫 合备没,2020-06-30
4679,侩豪悼067,35.177877,126.914073,堡林堡开矫 合备没,2020-06-30
4680,侩豪悼070,35.177799,126.913404,堡林堡开矫 合备没,2020-06-30
4681,侩豪悼071,35.178067,126.913214,堡林堡开矫 合备没,2020-06-30
4682,侩豪悼072,35.178228,126.913091,堡林堡开矫 合备没,2020-06-30
4683,侩豪悼073,35.178306,126.913427,堡林堡开矫 合备没,2020-06-30
4684,侩豪悼074,35.1783205,126.9136323,堡林堡开矫 合备没,2020-06-30
4685,侩豪悼075,35.178149,126.9139397,堡林堡开矫 合备没,2020-06-30
4686,侩豪悼076,35.178231,126.914386,堡林堡开矫 合备没,2020-06-30
4687,侩豪悼077,35.178297,126.914682,堡林堡开矫 合备没,2020-06-30
4688,侩豪悼078,35.178308,126.914912,堡林堡开矫 合备没,2020-06-30
4689,侩豪悼079,35.178319,126.915154,堡林堡开矫 合备没,2020-06-30
4690,侩豪悼080,35.178331,126.915494,堡林堡开矫 合备没,2020-06-30
4691,侩豪悼081,35.178908,126.915442,堡林堡开矫 合备没,2020-06-30
4692,侩豪悼082,35.178876,126.914883,堡林堡开矫 合备没,2020-06-30
4693,侩豪悼084,35.178854,126.9144966,堡林堡开矫 合备没,2020-06-30
4694,侩豪悼085,35.178573,126.9144314,堡林堡开矫 合备没,2020-06-30
4695,侩豪悼086,35.178706,126.914073,堡林堡开矫 合备没,2020-06-30
4696,侩豪悼087,35.178694,126.913699,堡林堡开矫 合备没,2020-06-30
4697,侩豪悼088,35.1788216,126.9136436,堡林堡开矫 合备没,2020-06-30
4698,侩豪悼089,35.178751,126.9131603,堡林堡开矫 合备没,2020-06-30
4699,侩豪悼090,35.178597,126.912921,堡林堡开矫 合备没,2020-06-30
4700,侩豪悼091(胶付飘),35.178545,126.912361,堡林堡开矫 合备没,2020-06-30
4701,侩豪悼092,35.178812,126.912852,堡林堡开矫 合备没,2020-06-30
4702,侩豪悼093,35.179323,126.913515,堡林堡开矫 合备没,2020-06-30
4703,侩豪悼094,35.179164,126.913858,堡林堡开矫 合备没,2020-06-30
4704,侩豪悼095,35.1788699,126.9143157,堡林堡开矫 合备没,2020-06-30
4705,侩豪悼096,35.179195,126.914308,堡林堡开矫 合备没,2020-06-30
4706,侩豪悼097,35.1792199,126.9146472,堡林堡开矫 合备没,2020-06-30
4707,侩豪悼098,35.179396,126.914645,堡林堡开矫 合备没,2020-06-30
4708,侩豪悼099,35.179275,126.915032,堡林堡开矫 合备没,2020-06-30
4709,侩豪悼100,35.179327,126.915008,堡林堡开矫 合备没,2020-06-30
4710,侩豪悼101(胶付飘),35.179242,126.915526,堡林堡开矫 合备没,2020-06-30
4711,侩豪悼102,35.179405,126.9156176,堡林堡开矫 合备没,2020-06-30
4712,侩豪悼103,35.179463,126.915105,堡林堡开矫 合备没,2020-06-30
4713,侩豪悼104,35.179622,126.914708,堡林堡开矫 合备没,2020-06-30
4714,侩豪悼105,35.179446,126.9141703,堡林堡开矫 合备没,2020-06-30
4715,侩豪悼106,35.179515,126.913864,堡林堡开矫 合备没,2020-06-30
4716,侩豪悼107,35.179495,126.913579,堡林堡开矫 合备没,2020-06-30
4717,侩豪悼108,35.179672,126.914235,堡林堡开矫 合备没,2020-06-30
4718,侩豪悼109,35.179742,126.9139273,堡林堡开矫 合备没,2020-06-30
4719,侩豪悼110,35.179811,126.913674,堡林堡开矫 合备没,2020-06-30
4720,侩豪悼111,35.179916,126.913299,堡林堡开矫 合备没,2020-06-30
4721,侩豪悼112,35.179858,126.912817,堡林堡开矫 合备没,2020-06-30
4722,侩豪悼113,35.179317,126.912835,堡林堡开矫 合备没,2020-06-30
4723,侩豪悼114,35.179137,126.912848,堡林堡开矫 合备没,2020-06-30
4724,侩豪悼115,35.1792272,126.913034,堡林堡开矫 合备没,2020-06-30
4725,侩豪悼116,35.179076,126.913123,堡林堡开矫 合备没,2020-06-30
